EJARID,BORDERNAME,BORDERTYPE,DIMENSIONS,TOP_IMAGE_URL,LANDUSESTATUS,ISACTIVE,DEEDDATEHIJRI,OBJECTID,SUBTYPE,DETAILSLANDUSE,MAINLANDUSE,DATASOURCE,DESCRIPTION,CREATED_DATE,CREATED_USER,LAST_EDITED_DATE,LAST_EDITED_USER,REGION_ID,SECTOR_ID,AMANA_ID,GOVERNORATE_ID,MUNICIPALITY_ID,CITY_ID,DISTRICT_ID,SUBDISTRICTNAME_ID,SUBDIVISIONPLAN_ID,BLOCK_ID,PARCEL_ID,PARCELIDOLD,PARCELSTATUS,MEASUREDAREA,SUBDIVISIONPLANPARTNUMBER,STREET_ID,DEEDNUMBER,SUBDIVISIONPLANNAME_AR,SUBDIVISIONPLANNAME_EN,OWNERSHIPTYPE,SUBDIVISIONPARCELNUMBER,ASBUILTREMARKS,ISLICENSED,ISBUILT,DATEOFLICENSEHIJRI,LICENSENUMBER,NOOFFLOORS,MAINLANDUSEDESCRIPTION,SUBTYPEDESCRIPTION,DETAILSLANDUSEDESCRIPTION,SUBDIVISIONPARCEL_UNIFIED_ID,ISCOMMERCIAL,BUILDINGCONDITION,SUBMUNICIPALITY_ID,LANDUSEDESCRIPTION,GLOBALID,POSTALCODE,AREATYPE,STREETNAME,MUNICIPALITYUNIQUECODE,HEIGHTCONDITION,DATAOWNER,AMANATRACKING,AMANABALADI,MUNICIPALITYBALADI,DISTRICTBALADI,DATEOFLICENSE,BUILDINGCONDITION_ID,PARCELDVELOPED,PARCELINVESTED,PARCELPROPERTY,UNITSNUMBER,PARCELNAME,BLOCKED,UNBLOCKREASON,BLOCKREASON,WATERSERVICE,ELECTRICITYSERVICE,TELECOMESERVICE,WASTEWATERSERVICE,OWNERNAME,BLOCKHDATE,UNBLOCKHDATE,RESIDENTIALUNITS,COMMERCIALUNITS,BUILDINGSTATUS,BUILDINGMATERIAL,RE_PARCELID,IN_PARCELID,FRONTDEFECTION,SIDEDEFECTION,CONSTRUCTIONPERCENTAGE,REARDEFECTION,SHAPE.AREA,SHAPE.LEN
,,,,,,1,,32505500,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405299,,2,944.06555902,,001000010000029,,,,,1050,,,,0,0,,,,,001000010055350,,,001022008,,{856C74C3-2469-4638-A4DA-4A7BB96B3459},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:11:33,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113755365890,1137553658900001,,,,,8.424035357349999e-08,0.0011694094929128702
,,,,,,1,,32505508,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405174,,2,367.82758234,,001000010034767,,,,,1179/3,,,,1424,2076,,,,,001000010055390,,,001022008,,{208E93C4-04B6-4096-8170-B35B36F87FFC},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:40:06,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113751786286,1137517862860001,,,,,3.2824603793e-08,0.0007940851186890181
,,,,,,1,,32505509,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,57,1405068,,2,855.70474316,,001000010034778,,,,,518,,,,0,0,,,,,001000010055391,,,001022008,,{F2738C11-1404-457E-9FE4-3D8C96568C80},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:50,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759265612,1137592656120001,,,,,7.6352085153e-08,0.0011070497666712498
,,,,,,1,,32505510,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405233,,2,911.07896314,,001000010011160,,,,,1096,,,,0,0,2,,,,001000010055392,,,001022008,,{D1F67F82-C6C5-4A0F-B607-20A455C11FA5},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:31:29,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113752946156,1137529461560001,,,,,8.1297408413e-08,0.00114251270373236
,,,,,,1,,32505532,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,64,1404449,,2,638.71422879,,001000010007503,,,,,2811/1,,,,1418,932,,,,,001000010055522,,,001022008,,{3E5E60F2-2EBF-4F16-AD0B-C6776C99FC8F},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:50,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756546410,1137565464100001,,,,,5.7000407892e-08,0.0009940920151586881
,,,,,,1,,32505568,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1404702,,2,774.8785705,,001000010032576,,,,,885/2,,,,1409,287,2,,,,001000010057620,,,001022008,,{028358FB-B828-468F-AA3F-333CF1FFC391},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:28,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113754046056,1137540460560001,,,,,6.9148374014e-08,0.0010735220428905001
,,,,,,1,,32505652,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,1409299,,2,400.38156713,,001000010032878,,,,,49/2,,,,1423,785,2,,,,001000010057933,,,001022008,,{28F963E2-891F-4DFF-AFF8-D7803BD9ACD8},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:36:14,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113760486212,1137604862120001,,,,,3.5727923225e-08,0.00079752514439153
,,,,,,1,,32505676,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,44,1402753,,2,603.74483205,,001000010008408,,,,,2714,,,,0,0,2,,,,001000010057373,,,001022008,,{24436596-364A-44C4-A90E-712B90986742},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:59:21,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758146236,1137581462360001,,,,,5.3870862022499996e-08,0.000942225168325398
,,,,,1,1,,32505683,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,4,14608056,,2,352.54199037,,001000010006183,,,,,2/أ/1/2/1,,,,1444,35545,,,,,001000010057380,,,001022008,,{9DC0952C-A300-444F-822F-07E29ED74451},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2021-12-01T10:52:37 \\ AMUZAYIL_GIS 2023-06-11T06:33:01,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113761605920,1137616059200001,,,,,3.1458521936e-08,0.000723908757634399
,,,,,,1,,32505703,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1398681,,2,861.40078922,,001000010011160,,,,,793,,,,0,0,2,,,,001000010057465,,,001022008,,{59349E53-D244-4332-AE6F-EAF4F20B0FFB},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:28:51,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113754226250,1137542262500001,,,,,7.6877905194e-08,0.00111113843756744
,,,,,,1,,32505729,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1404712,,2,963.13649807,,001000010001165,,,,,1012,,,,0,0,2,,,,001000010057587,,,001022008,,{DE089CF1-AC64-44D1-916D-23276DC3C8C8},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:19:37,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113754985804,1137549858040001,,,,,8.59539658425e-08,0.0011801285434218701
,,,,,,1,,32505771,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,90,1404625,,2,780.46646379,,001000010002815,,,,,2672,,,,0,0,2,,,,001000010057727,,,001022008,,{54F59609-2F70-4EF1-9122-616EEE4AE522},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:45:27,004001,004001017,10014250,,193,,,,7,,1,,,,,,,,,,4,3,,,113756826554,1137568265540001,,,,,6.965267087549999e-08,0.0010718298458754802
,,,,,,1,,32505792,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1398676,,2,950.84313282,,001000010011160,,,,,778,,,,0,0,,,,,001000010057813,,,001022008,,{BC24ED2B-FB87-4C3B-BEAD-4EBA293E3C91},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:50:17,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113754286220,1137542862200001,,,,,8.485695569e-08,0.0011667322003966999
,,,,,,1,,32505805,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,46,1405173,,2,795.24734282,,001000010018726,,,,,379,,,,0,0,,,,,001000010057891,,,001022008,,{62D5D62D-DB9F-4482-9B4A-7741EB269F77},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:50,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759525770,1137595257700001,,,,,7.0964402125e-08,0.00107252364497043
,,,,,,1,,32505810,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,65,14534414,,2,577.57186089,,001000010007503,,,,,2780/1,,,,25/11/1441,17452,,,,,001000010057896,,,001022008,,{27BA3D77-F8D7-43ED-8EF7-6518ED2A1256},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2020-11-23T06:27:27 \\ FACADES_SINGE 2023-04-08T07:13:10,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756706422,1137567064220001,,,,,5.1542464934000005e-08,0.00092147139433674
,,,,,,1,,32505897,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,92,1404626,,2,790.38046802,,001000010002815,,,,,2233,,,,0,0,2,,,,001000010057560,,,001022008,,{4AF08029-E675-43FD-A4FE-89C8ED254D2D},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:31:03,004001,004001017,10014250,,193,,,,6,,1,,,,,,,,,,4,2,,,113758786648,1137587866480001,,,,,7.0543644375e-08,0.00107817105060919
,,,,,,1,,32505943,101000,101011,100000,AMANA / Parcel,The Zone,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,1404202,,3,672.81840333,,001000010044306,,,,,3231,,,,0,0,,,,,001000010057737,,,001022008,,{BD93C8F5-520A-43DA-8E67-07115C8FEEC4},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:58:55,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113755565942,1137555659420001,,,,,6.00356780045e-08,0.000981705670518789
,,,,,,1,,32505973,101000,101011,100000,/ Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,85,14031690,,2,670.51114417,,001000010007458,,,,,2689,,,,0,0,2,,,,001000010057865,,,001022008,,{832F6E65-2E9A-41B3-A5DB-055DF88BE032},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:52:44,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113757186478,1137571864780001,,,,,5.984254632900001e-08,0.000969972901871042
,,,,,,1,,32505982,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,24,1404195,,2,672.02528299,,001000010008275,,,,,2893,,,,0,0,,,,,001000010057907,,,001022008,,{7B9236D7-E28C-45F7-8E91-62A56EB5E8E3},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:40:25,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113757826138,1137578261380001,,,,,5.9965376496e-08,0.000995697602837173
,,,,,,1,,32505988,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405454,,2,998.82691329,,001000010032576,,,,,910,,,,0,0,2,,,,001000010057945,,,001022008,,{325193F1-05D9-4955-A1D3-C9FB60700471},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:45:11,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113753666006,1137536660060001,,,,,8.9117014653e-08,0.00119861330804733
,,,,,,1,,32506018,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,23,1404123,,2,690.80781464,,001000010028267,,,,,2870,,,,0,0,2,,,,001000010058040,,,001022008,,{0571C776-DBE2-414E-8872-261C39C06883},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:37:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758026146,1137580261460001,,,,,6.16466447085e-08,0.0009947168664577479
,,,,,,1,,32506036,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,47,1404333,,2,768.93016796,,001000010007503,,,,,2825,,,,0,0,,,,,001000010057397,,,001022008,,{5C0DBF50-90A3-49D3-A24D-A186B9876A5D},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:37:25,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756946326,1137569463260001,,,,,6.860847666900001e-08,0.00106352551440118
,,,,,1,1,,32506075,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,13768576,,1,900.08343117,,001000010011912,,,,,1155,,,,0,0,,,,,001000010057564,,,001022008,,{58C661A2-60EA-4133-B8E7-319EE228C238},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:28:11,004001,004001017,10014250,,193,,,,0,,1,,,,,,,,,,0,0,,,113752226196,1137522261960001,,,,,8.0324492537e-08,0.00113552409802628
,,,,,,1,,32506110,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,1411471,,2,270.99479922,,001000010000135,,,,,241/1/ب,,,,1420,1520,,,,,001000010057698,,,001022008,,{31047FBA-F688-4EAF-8F5E-8FDABB321D0F},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:40:25,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113758085556,1137580855560001,,,,,2.4179813787000002e-08,0.000744758759534727
,,,,,,1,,32506128,101000,101011,100000,/ Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,85,14031680,,2,675.08961157,,001000010007458,,,,,2683,,,,0,0,2,,,,001000010057749,,,001022008,,{594CB747-DA33-411B-8C6A-C8E59F07BD37},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:52:44,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113757026510,1137570265100001,,,,,6.02451597015e-08,0.0009852310554010711
,,,,,,1,,32506166,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,1403480,,2,600.06763776,,001000010032878,,,,,45,,,,0,0,2,,,,001000010057917,,,001022008,,{1B4678E3-B4EF-4196-AA06-BF4243FAF4DE},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:44:50,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113760366236,1137603662360001,,,,,5.3547803210499993e-08,0.000937456656511595
,,,,,,1,,32506167,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,6,1404819,,2,468.51781438,,001000010008170,,,,,45,,,,0,0,2,,,,001000010057918,,,001022008,,{9CEAD4B2-6D13-421C-BFD6-F361D823F27F},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:42:35,004001,004001017,10014250,,1,,,,2,,1,,,,,,,,,,2,0,,,113761425926,1137614259260001,,,,,4.18088805555e-08,0.0008207442635815
,,,,,,1,,32506282,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,79,1403747,,2,308.48776067,,001000010008665,,,,,2343/1,,,,1417,1043,2,,,,001000010057100,,,001022008,,{33E7AAB2-1659-4B3D-B979-92D515D801C7},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:30:56,004001,004001017,10014250,,193,,,,4,,1,,,,,,,,,,4,0,,,113759226570,1137592265700001,,,,,2.7525426934e-08,0.0006855481124537611
,,,,,,1,,32506286,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1398720,,2,893.37795922,,001000010033222,,,,,819,,,,0,0,1,,,,001000010057104,,,001022008,,{2676AFB4-8122-4277-8C39-6805B8ADE904},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:48:59,004001,004001017,10014250,,193,,,,1,,1,,,,,,,,,,1,0,,,113753526270,1137535262700001,,,,,7.972395381400001e-08,0.00113068327209342
,,,,,,1,,32506321,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14602591,,2,209.99663502,,001000010012080,,,,,39/2,,,,1442,41802,,,,,001000010057236,,,001022008,,{B14B8EBF-1CA5-4EDB-939D-372B82DB4D18},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2021-10-27T05:41:29 \\ FACADES_SINGE 2023-04-08T07:14:10,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113760586230,1137605862300001,,,,,1.8741989759000002e-08,0.000548271117154956
,,,,,,1,,32506405,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,90,1404623,,2,738.25083124,,001000010002815,,,,,2676,,,,0,0,2,,,,001000010056898,,,001022008,,{60CA221B-3F81-4653-A8C4-FA4631E9DE7C},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:03:46,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,0,2,,,113756626544,1137566265440001,,,,,6.5877363356e-08,0.00104684060259945
,,,,,,1,,32506431,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405434,,2,605.90788752,,001000010007965,,,,,1070/3,,,,1419,1033,2,,,,001000010056988,,,001022008,,{F59C4690-C70C-4B4A-9522-1888A42487C8},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:11:41,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113753586150,1137535861500001,,,,,5.4068345661e-08,0.0009577040596900051
,,,,,,1,,32506554,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1399516,,2,593.03770749,,001000010033222,,,,,752/1,,,,1411,617,2,,,,001000010056818,,,001022008,,{837D3D22-5F9E-46D6-B215-67746A7666E6},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:42:39,004001,004001017,10014250,,193,,,,10,,1,,,,,,,,,,10,0,,,113754546062,1137545460620001,,,,,5.29200219385e-08,0.0009425817835377481
,,,,,,1,,32506593,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,3422015,,2,287.83058095,,001000010007248,,,,,1243/1/1,,,,1429,1192,,,,,001000010056955,,,001022008,,{D50E979B-4307-4706-A628-A52DB3EEB38D},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:32:13,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113757525594,1137575255940001,,,,,2.5672849905e-08,0.0006610249227823181
,,,,,,1,,32506598,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,1405593,,2,1028.02816211,,001000010001640,,,,,510/2,,,,1408,186,2,,,,001000010056992,,,001022008,,{3DADA01B-5898-41D6-ABCD-1669143840A0},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:19:28,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113755925682,1137559256820001,,,,,9.172509368700001e-08,0.00122270962687702
,,,,,,1,,32506613,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,1428508,,1,997.56513093,,001000010004721,510104032076,,,,16/ب/3,,,,1427,2355,,,,,001000010057040,,,001022008,,{6767C374-E49E-4437-AE3B-F42FA4BD6753},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:20,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113758806102,1137588061020001,,,,,8.90244207675e-08,0.00121465593485417
,,,,,,1,,32506616,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,1405473,,2,1054.52559159,,001000010002249,,,,,440,,,,0,0,2,,,,001000010057043,,,001022008,,{72A96214-7EF8-4CB0-BF9C-769A879F5017},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:00:02,004001,004001017,10014250,,193,,,,4,,1,,,,,,,,,,4,0,,,113754505656,1137545056560001,,,,,9.410731349749999e-08,0.00134021528161184
,,,,,,1,,32506625,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1398677,,2,963.02834529,,001000010011160,,,,,782,,,,0,0,2,,,,001000010057083,,,001022008,,{7AD78007-6019-4026-A2A8-131E51D04A5A},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:33:16,004001,004001017,10014250,,193,,,,10,,1,,,,,,,,,,10,0,,,113754006206,1137540062060001,,,,,8.593501841e-08,0.0011738990807094699
,,,,,,1,,32506720,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,54,1404962,,2,603.88903575,,001000010028582,,,,,425,,,,0,0,2,,,,001000010056788,,,001022008,,{7A5F0A89-FB41-4242-96B5-ACF5A68EEAF8},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:45:57,004001,004001017,10014250,,1,,,,2,,1,,,,,,,,,,2,0,,,113759405680,1137594056800001,,,,,5.3891707738e-08,0.0009303441492806891
,,,,,,1,,32506731,101000,101011,100000,AMANA / Parcel,The Zone,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,1402700,,3,506.47943784,,001000010044306,,,,,3229,,,,0,0,,,,,001000010056831,,,001022008,,{10047E59-C6F3-44BF-B8BB-0A55D3AEB2FE},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:28:22,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113755765950,1137557659500001,,,,,4.5201166072e-08,0.000861798199449834
,,,,,,1,,32506737,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,102,3355481,,2,642.46352493,,001000010033985,,,,,2939/1,,,,1416,631,2,,,,001000010056837,,,001022008,,{B2AF4D74-5EA0-4708-B188-FAA9D0E40799},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:33:09,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113753846374,1137538463740001,,,,,5.7338417006e-08,0.000959035053526058
,,,,,,1,,32506813,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,4,1405458,,2,542.74666786,,001000010002963,,,,,4/10/1,,,,1422,1369,,,,,001000010057143,,,001022008,,{CA30505D-D8AC-4A5A-9127-E7F7A68F5C15},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:00:02,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113752786070,1137527860700001,,,,,4.84404528735e-08,0.00100558158938795
,,,,,,1,,32506822,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,1411672,,2,225.49853254,,001000010031029,,,,,41/42/8,,,,1422,1412,,,,,001000010057184,,,001022008,,{EE23FD00-7D07-4529-99D9-ADC2F3859772},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:31:22,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113760286250,1137602862500001,,,,,2.0117904995000002e-08,0.000568300716069001
